F540,,
Wavelength (nm),%T,
2000,57.28612518,
1999,57.23214722,
1998,57.21894073,
1997,57.2926445,
1996,57.28777695,
1995,57.25894165,
1994,57.21982193,
1993,57.22120285,
1992,57.12808228,
1991,57.10571289,
1990,56.97041702,
1989,56.98784637,
1988,56.9279747,
1987,56.78448486,
1986,56.81049728,
1985,56.66405487,
1984,56.55794144,
1983,56.4208374,
1982,56.35472488,
1981,56.30581284,
1980,56.03856277,
1979,55.98899841,
1978,55.85334778,
1977,55.72247314,
1976,55.61811829,
1975,55.38734818,
1974,55.20075989,
1973,55.0620575,
1972,54.84302521,
1971,54.65836334,
1970,54.54768372,
1969,54.29726791,
1968,54.06068039,
1967,53.80104828,
1966,53.60005569,
1965,53.37593079,
1964,53.17213058,
1963,52.93878174,
1962,52.67582703,
1961,52.43907166,
1960,52.1835556,
1959,51.88901901,
1958,51.65099335,
1957,51.37223053,
1956,51.05447006,
1955,50.77009201,
1954,50.48610687,
1953,50.17138672,
1952,49.80391693,
1951,49.50009155,
1950,49.21541214,
1949,48.84822464,
1948,48.54870605,
1947,48.20299911,
1946,47.89018631,
1945,47.41353607,
1944,47.09285355,
1943,46.63072205,
1942,46.3964386,
1941,45.94546127,
1940,45.5439949,
1939,45.21748352,
1938,44.61146927,
1937,44.266922,
1936,43.73801804,
1935,43.47682953,
1934,42.95884323,
1933,42.43822479,
1932,41.94911575,
1931,41.38610077,
1930,40.92681885,
1929,40.38312912,
1928,39.98805618,
1927,39.33580017,
1926,38.71861267,
1925,38.08598709,
1924,37.56460571,
1923,36.96600342,
1922,36.23764801,
1921,35.69457245,
1920,34.99623108,
1919,34.48396301,
1918,33.84752655,
1917,33.27888489,
1916,32.63768387,
1915,32.26470184,
1914,31.82850266,
1913,31.51065445,
1912,31.56529999,
1911,31.00144196,
1910,30.8581295,
1909,30.81834412,
1908,30.91798973,
1907,31.16172028,
1906,31.44501114,
1905,31.85189438,
1904,32.18324661,
1903,32.73537827,
1902,33.46570206,
1901,34.21604919,
1900,35.08453369,
1899,36.02567673,
1898,36.89655304,
1897,37.86333466,
1896,38.75225067,
1895,39.86651611,
1894,40.82238007,
1893,41.7634201,
1892,42.84187698,
1891,43.75164032,
1890,44.67737198,
1889,45.62253571,
1888,46.48915482,
1887,47.24785233,
1886,48.0044632,
1885,48.75379562,
1884,49.42560959,
1883,50.02672577,
1882,50.60626984,
1881,51.24804306,
1880,51.52855682,
1879,52.09909821,
1878,52.48431015,
1877,52.79766464,
1876,53.18387222,
1875,53.43909454,
1874,53.68392563,
1873,53.8489418,
1872,54.10118866,
1871,54.2261467,
1870,54.35807037,
1869,54.45415878,
1868,54.49422073,
1867,54.55912399,
1866,54.615448,
1865,54.73178101,
1864,54.69977951,
1863,54.68869019,
1862,54.82949448,
1861,54.62700272,
1860,54.71595383,
1859,54.67784882,
1858,54.6428566,
1857,54.52098846,
1856,54.54811859,
1855,54.44889069,
1854,54.26522446,
1853,54.29917145,
1852,54.17980957,
1851,54.10380936,
1850,54.00436401,
1849,53.84159851,
1848,53.76642227,
1847,53.59634018,
1846,53.50639343,
1845,53.22638321,
1844,53.14647675,
1843,52.95560837,
1842,52.86273956,
1841,52.58460236,
1840,52.43971252,
1839,52.31186676,
1838,52.1253891,
1837,51.9042511,
1836,51.70405579,
1835,51.50385666,
1834,51.42395401,
1833,51.14957809,
1832,50.9699173,
1831,50.83359909,
1830,50.57733154,
1829,50.39073944,
1828,50.21572113,
1827,50.00294876,
1826,49.84764481,
1825,49.66489792,
1824,49.44141006,
1823,49.12643433,
1822,48.97167587,
1821,48.76686859,
1820,48.57202148,
1819,48.38805389,
1818,48.19817734,
1817,47.95446777,
1816,47.68089676,
1815,47.49295807,
1814,47.32680511,
1813,47.10357666,
1812,46.84651184,
1811,46.59789658,
1810,46.41584778,
1809,46.17224884,
1808,45.94855499,
1807,45.77395248,
1806,45.48238373,
1805,45.34344101,
1804,45.09896851,
1803,44.89829636,
1802,44.72443008,
1801,44.58452606,
1800,44.33398438,
1799,44.25876617,
1798,44.10996246,
1797,43.93736267,
1796,43.80068207,
1795,43.61418152,
1794,43.49892044,
1793,43.32284927,
1792,43.19046021,
1791,43.15680695,
1790,43.04450607,
